Id,SalePrice
1673,295068.93333333335
1674,258318.66666666666
1675,200495.0
1676,199958.33333333334
1677,212091.93333333332
1678,428309.36666666664
1679,383348.0333333333
1680,311119.9
1681,251651.83333333334
1682,316845.7
1683,194822.83333333334
1684,172491.5
1685,175115.0
1686,170628.2
1687,171821.0
1688,195403.03333333333
1689,197631.33333333334
1690,199841.0
1691,180334.0
1692,237216.03333333333
1693,178192.26666666666
1694,182730.0
1695,169310.9
1696,259716.76666666666
1697,172723.9
1698,326437.8
1699,353950.2
1700,245857.16666666666
1701,264947.6
1702,251252.83333333334
1703,256513.4
1704,291515.8333333333
1705,240868.36666666667
1706,363676.56666666665
1707,204098.2
1708,209362.0
1709,265417.1
1710,228653.46666666667
1711,270156.8333333333
1712,252860.63333333333
1713,289056.1
1714,219030.0
1715,204351.66666666666
1716,181952.0
1717,165771.63333333333
1718,131962.5
1719,202325.66666666666
1720,239822.46666666667
1721,167978.66666666666
1722,131688.33333333334
1723,166175.93333333332
1724,207553.76666666666
1725,227196.66666666666
1726,195138.33333333334
1727,174971.1
1728,193163.5
1729,172620.8
1730,165254.33333333334
1731,129010.0
1732,131430.0
1733,128258.33333333333
1734,128950.0
1735,128470.76666666666
1736,117192.53333333334
1737,317080.63333333336
1738,230949.26666666666
1739,286292.3333333333
1740,237724.93333333332
1741,201096.16666666666
1742,175170.0
1743,173840.0
1744,303918.2
1745,222832.1
1746,219823.36666666667
1747,196558.33333333334
1748,223657.93333333332
1749,163153.33333333334
1750,147663.6
1751,209156.0
1752,122111.66666666667
1753,141231.66666666666
1754,193420.0
1755,164196.66666666666
1756,124248.06666666667
1757,121375.26666666666
1758,158800.0
1759,164981.06666666668
1760,158626.66666666666
1761,150106.66666666666
1762,178926.66666666666
1763,165696.96666666667
1764,123223.36666666667
1765,180148.33333333334
1766,168913.33333333334
1767,197660.0
1768,144531.66666666666
1769,153673.33333333334
1770,153443.33333333334
1771,137928.33333333334
1772,136618.33333333334
1773,136641.66666666666
1774,134600.16666666666
1775,130443.5
1776,129130.0
1777,113745.0
1778,138128.33333333334
1779,117656.66666666667
1780,167033.33333333334
1781,127543.33333333333
1782,97479.2
1783,134628.33333333334
1784,108728.46666666666
1785,112789.6
1786,154937.03333333333
1787,165600.23333333334
1788,74232.03333333334
1789,94681.43333333333
1790,96720.7
1791,178948.63333333333
1792,149990.0
1793,141766.66666666666
1794,141753.33333333334
1795,133805.53333333333
1796,147843.66666666666
1797,118288.33333333333
1798,128056.66666666667
1799,114382.76666666666
1800,135821.66666666666
1801,129123.33333333333
1802,134477.53333333333
1803,143467.0
1804,142108.66666666666
1805,134840.0
1806,115595.0
1807,128902.5
1808,121060.0
1809,120041.66666666667
1810,146383.33333333334
1811,106386.66666666667
1812,107425.0
1813,124801.13333333333
1814,103138.53333333334
1815,72792.03333333334
1816,105919.76666666666
1817,149462.33333333334
1818,143661.66666666666
1819,130465.0
1820,86006.66666666667
1821,111398.1
1822,157135.13333333333
1823,71943.7
1824,134459.1
1825,147438.73333333334
1826,110206.66666666667
1827,109010.46666666666
1828,125775.0
1829,116252.66666666667
1830,139649.56666666668
1831,135043.33333333334
1832,108903.33333333333
1833,131775.1
1834,127530.83333333333
1835,127965.0
1836,121260.0
1837,95966.66666666667
1838,133777.8
1839,99934.03333333334
1840,161855.8
1841,143637.9
1842,95460.0
1843,138400.63333333333
1844,150865.33333333334
1845,150139.56666666668
1846,149333.33333333334
1847,192483.33333333334
1848,67109.8
1849,121777.8
1850,123376.66666666667
1851,146613.33333333334
1852,128752.66666666667
1853,146493.4
1854,167433.33333333334
1855,169336.23333333334
1856,222211.33333333334
1857,179998.66666666666
1858,139339.83333333334
1859,122447.2
1860,158739.8
1861,122812.3
1862,249825.93333333332
1863,238808.53333333333
1864,238808.53333333333
1865,312013.13333333336
1866,327458.0
1867,236572.66666666666
1868,283141.2
1869,197601.9
1870,236513.96666666667
1871,247961.5
1872,174896.83333333334
1873,233783.6
1874,147299.16666666666
1875,195815.2
1876,192725.0
1877,209520.0
1878,209907.8
1879,131789.16666666666
1880,135678.33333333334
1881,246420.36666666667
1882,247260.0
1883,199965.0
1884,209223.33333333334
1885,239567.56666666668
1886,275626.8
1887,205602.6
1888,273834.43333333335
1889,167321.0
1890,130598.2
1891,139193.33333333334
1892,111840.26666666666
1893,133480.0
1894,128100.0
1895,145670.0
1896,130788.66666666667
1897,127750.0
1898,126106.66666666667
1899,159975.76666666666
1900,155361.23333333334
1901,170331.66666666666
1902,154250.0
1903,197368.0
1904,142937.9
1905,187983.33333333334
1906,151575.0
1907,213996.53333333333
1908,122040.33333333333
1909,137055.0
1910,126850.0
1911,189058.33333333334
1912,282225.7
1913,165709.03333333333
1914,72173.6
1915,332686.8333333333
1916,78902.3
1917,238673.33333333334
1918,141000.0
1919,149896.66666666666
1920,178356.66666666666
1921,376002.93333333335
1922,312135.3
1923,208340.0
1924,224856.0
1925,223269.16666666666
1926,365746.7
1927,139200.0
1928,157138.33333333334
1929,121489.2
1930,142033.33333333334
1931,150521.23333333334
1932,143529.16666666666
1933,193517.0
1934,183656.66666666666
1935,176111.06666666668
1936,186591.66666666666
1937,183440.0
1938,177161.06666666668
1939,239532.86666666667
1940,189815.0
1941,181490.0
1942,192369.16666666666
1943,191908.33333333334
1944,320702.9
1945,360543.8
1946,159231.66666666666
1947,299045.9666666667
1948,180333.7
1949,246922.03333333333
1950,173203.0
1951,244958.43333333332
1952,239992.7
1953,169785.0
1954,197493.33333333334
1955,142029.66666666666
1956,279945.3
1957,168661.66666666666
1958,287486.6666666667
1959,135067.16666666666
1960,119613.33333333333
1961,127438.33333333333
1962,95523.33333333333
1963,103646.66666666667
1964,109526.1
1965,142880.1
1966,143958.33333333334
1967,321762.0
1968,425396.1666666667
1969,377502.0333333333
1970,446001.3333333333
1971,411053.2
1972,363896.13333333336
1973,293288.0333333333
1974,320746.3333333333
1975,423599.23333333334
1976,291904.7
1977,356718.7
1978,382288.9666666667
1979,328513.86666666664
1980,202588.06666666668
1981,331144.6
1982,230234.53333333333
1983,215264.33333333334
1984,176580.0
1985,216603.0
1986,221731.2
1987,179975.63333333333
1988,179017.5
1989,196194.66666666666
1990,218003.33333333334
1991,221775.2
1992,206806.83333333334
1993,177609.0
1994,230406.7
1995,182010.0
1996,255030.0
1997,320412.86666666664
1998,329325.93333333335
1999,276126.93333333335
2000,293527.5333333333
2001,284908.1
2002,239869.3
2003,255140.0
2004,271326.8333333333
2005,223007.93333333332
2006,225826.2
2007,251539.26666666666
2008,207974.93333333332
2009,204073.33333333334
2010,194038.0
2011,129740.0
2012,176410.4
2013,184053.33333333334
2014,193395.0
2015,200193.0
2016,202776.66666666666
2017,196159.16666666666
2018,134998.33333333334
2019,135127.0
2020,117366.66666666667
2021,120145.0
2022,180336.66666666666
2023,150231.66666666666
2024,242284.66666666666
2025,353204.26666666666
2026,180222.33333333334
2027,156229.53333333333
2028,154852.66666666666
2029,174356.16666666666
2030,260850.0
2031,236261.33333333334
2032,244105.4
2033,246215.46666666667
2034,163535.2
2035,213844.2
2036,176966.33333333334
2037,176093.33333333334
2038,290527.93333333335
2039,228097.9
2040,321685.6
2041,257811.06666666668
2042,201838.83333333334
2043,161100.0
2044,180778.33333333334
2045,203310.0
2046,139644.73333333334
2047,148285.0
2048,134511.66666666666
2049,133847.0
2050,172450.1
2051,115323.33333333333
2052,143177.83333333334
2053,144854.16666666666
2054,90784.06666666667
2055,152036.66666666666
2056,160634.16666666666
2057,126185.0
2058,211622.13333333333
2059,139405.0
2060,161576.66666666666
2061,157725.0
2062,139831.66666666666
2063,116211.1
2064,138271.66666666666
2065,125202.5
2066,184908.33333333334
2067,133360.46666666667
2068,143027.0
2069,89651.66666666667
2070,111847.5
2071,112940.56666666667
2072,146291.0
2073,142545.33333333334
2074,172303.33333333334
2075,141975.0
2076,121312.33333333333
2077,142822.5
2078,127401.66666666667
2079,136502.5
2080,111038.1
2081,133211.66666666666
2082,138836.66666666666
2083,138100.0
2084,111224.76666666666
2085,136887.5
2086,123063.7
2087,121200.0
2088,107763.43333333333
2089,91739.33333333333
2090,126646.66666666667
2091,119001.96666666666
2092,128903.16666666667
2093,141896.8
2094,122485.0
2095,147531.06666666668
2096,86701.66666666667
2097,103923.33333333333
2098,137203.33333333334
2099,70967.2
2100,110133.33333333333
2101,131316.66666666666
2102,117656.66666666667
2103,111230.0
2104,136686.66666666666
2105,120605.0
2106,81850.0
2107,205438.6
2108,117640.33333333333
2109,122389.6
2110,126727.76666666666
2111,147856.66666666666
2112,143443.33333333334
2113,120955.83333333333
2114,105598.46666666666
2115,149814.16666666666
2116,125956.66666666667
2117,137386.66666666666
2118,128936.66666666667
2119,103818.33333333333
2120,129448.33333333333
2121,103679.76666666666
2122,102372.66666666667
2123,95442.26666666666
2124,166935.96666666667
2125,127280.0
2126,150682.5
2127,141040.0
2128,132954.43333333332
2129,100156.2
2130,132050.0
2131,156504.3
2132,109696.66666666667
2133,120766.7
2134,124796.66666666667
2135,109670.7
2136,91476.66666666667
2137,125720.0
2138,140337.03333333333
2139,147613.33333333334
2140,141235.83333333334
2141,144821.1
2142,136911.83333333334
2143,142437.9
2144,118531.96666666666
2145,133113.33333333334
2146,161081.66666666666
2147,179104.4
2148,132603.33333333334
2149,144753.73333333334
2150,219716.66666666666
2151,120086.66666666667
2152,153983.33333333334
2153,151983.33333333334
2154,115005.3
2155,127776.1
2156,240652.33333333334
2157,241100.36666666667
2158,236383.5
2159,199842.66666666666
2160,175958.13333333333
2161,251598.93333333332
2162,320347.9666666667
2163,330689.8333333333
2164,257908.46666666667
2165,194643.13333333333
2166,147968.33333333334
2167,206349.33333333334
2168,209600.83333333334
2169,195276.33333333334
2170,214544.26666666666
2171,158797.5
2172,153277.9
2173,164313.36666666667
2174,233255.66666666666
2175,277580.86666666664
2176,301837.93333333335
2177,242897.1
2178,215620.0
2179,144986.66666666666
2180,244029.5
2181,193003.93333333332
2182,219346.56666666668
2183,191875.63333333333
2184,134688.33333333334
2185,134356.96666666667
2186,129370.66666666667
2187,145413.33333333334
2188,148722.83333333334
2189,220490.0
2190,86673.33333333333
2191,87220.0
2192,101343.7
2193,100561.96666666666
2194,104696.66666666667
2195,119023.33333333333
2196,119388.33333333333
2197,125330.86666666667
2198,157530.0
2199,162172.9
2200,151030.0
2201,144943.16666666666
2202,182526.33333333334
2203,162018.33333333334
2204,189283.5
2205,124892.9
2206,145136.66666666666
2207,205378.96666666667
2208,237855.76666666666
2209,220966.66666666666
2210,125504.76666666666
2211,117909.76666666666
2212,115336.8
2213,108695.43333333333
2214,132562.8
2215,106614.03333333334
2216,145000.0
2217,81066.56666666667
2218,93570.36666666667
2219,86600.4
2220,81893.33333333333
2221,332686.8333333333
2222,266703.2
2223,282164.9666666667
2224,224003.8
2225,132629.56666666668
2226,186983.33333333334
2227,206530.73333333334
2228,274948.4666666667
2229,249074.23333333334
2230,166656.3
2231,227110.56666666668
2232,196833.33333333334
2233,182669.66666666666
2234,247111.0
2235,240026.2
2236,278499.4
2237,341291.5
2238,216441.66666666666
2239,123490.0
2240,157451.73333333334
2241,155476.96666666667
2242,133619.56666666668
2243,128693.33333333333
2244,105782.5
2245,105443.33333333333
2246,145916.66666666666
2247,106756.66666666667
2248,123680.0
2249,128380.0
2250,137490.0
2251,132456.23333333334
2252,171570.0
2253,171949.53333333333
2254,184726.36666666667
2255,188163.33333333334
2256,175899.66666666666
2257,209819.0
2258,174628.2
2259,177816.66666666666
2260,156036.66666666666
2261,180003.33333333334
2262,208235.0
2263,327286.3
2264,375228.0333333333
2265,163880.0
2266,263842.9666666667
2267,372009.4666666667
2268,365952.9666666667
2269,158341.93333333332
2270,193787.26666666666
2271,208463.33333333334
2272,206022.66666666666
2273,171116.66666666666
2274,172794.66666666666
2275,173093.33333333334
2276,179180.73333333334
2277,180741.66666666666
2278,155431.66666666666
2279,135521.66666666666
2280,123205.53333333334
2281,177336.66666666666
2282,189980.0
2283,97996.66666666667
2284,112499.33333333333
2285,138499.16666666666
2286,131196.66666666666
2287,339923.9666666667
2288,286522.36666666664
2289,361818.4666666667
2290,422271.4666666667
2291,358672.56666666665
2292,388932.9
2293,422896.9666666667
2294,404730.13333333336
2295,414512.3333333333
2296,276770.4
2297,320405.43333333335
2298,308638.43333333335
2299,392249.3
2300,338890.4666666667
2301,307645.9
2302,256770.73333333334
2303,252823.33333333334
2304,242661.2
2305,185217.4
2306,198129.13333333333
2307,194277.73333333334
2308,227630.0
2309,277479.23333333334
2310,223050.33333333334
2311,205070.33333333334
2312,185536.46666666667
2313,177103.0
2314,185515.26666666666
2315,176932.53333333333
2316,190417.0
2317,179777.13333333333
2318,181145.63333333333
2319,181879.2
2320,180921.4
2321,249450.9
2322,179287.26666666666
2323,180539.96666666667
2324,174060.36666666667
2325,212908.56666666668
2326,171887.03333333333
2327,208945.0
2328,219870.0
2329,183063.33333333334
2330,179553.33333333334
2331,334181.43333333335
2332,374863.93333333335
2333,318757.3
2334,251484.76666666666
2335,264006.43333333335
2336,304157.1
2337,208570.7
2338,253114.53333333333
2339,237253.96666666667
2340,353318.0333333333
2341,217395.5
2342,232227.86666666667
2343,227472.53333333333
2344,233012.96666666667
2345,226846.0
2346,223398.83333333334
2347,208052.03333333333
2348,231736.76666666666
2349,182332.66666666666
2350,280012.8333333333
2351,254462.46666666667
2352,254589.86666666667
2353,277350.3
2354,127425.0
2355,148131.8
2356,160981.23333333334
2357,205339.33333333334
2358,195544.16666666666
2359,135668.33333333334
2360,123111.66666666667
2361,135085.0
2362,253589.76666666666
2363,136210.3
2364,147086.66666666666
2365,213790.0
2366,184981.2
2367,208134.4
2368,220836.43333333332
2369,209959.03333333333
2370,181590.0
2371,173860.0
2372,194049.23333333334
2373,246344.56666666668
2374,288662.56666666665
2375,238795.66666666666
2376,299465.0
2377,317657.9
2378,144715.0
2379,183006.76666666666
2380,151484.16666666666
2381,158206.66666666666
2382,205263.33333333334
2383,216140.0
2384,240401.53333333333
2385,159596.66666666666
2386,140915.0
2387,138767.76666666666
2388,109876.93333333333
2389,134561.66666666666
2390,148620.0
2391,147493.33333333334
2392,118237.53333333334
2393,164508.33333333334
2394,140020.0
2395,186629.5
2396,150253.33333333334
2397,193303.33333333334
2398,127803.33333333333
2399,70743.7
2400,72517.03333333334
2401,114066.66666666667
2402,136066.66666666666
2403,136356.66666666666
2404,159526.66666666666
2405,158278.33333333334
2406,134585.0
2407,128940.26666666666
2408,140570.0
2409,136493.33333333334
2410,159766.66666666666
2411,121991.66666666667
2412,154908.33333333334
2413,138806.66666666666
2414,138951.66666666666
2415,129761.1
2416,126316.66666666667
2417,125822.5
2418,129766.66666666667
2419,129757.26666666666
2420,137341.66666666666
2421,156116.06666666668
2422,117340.0
2423,122330.86666666667
2424,148655.0
2425,221339.03333333333
2426,130781.96666666666
2427,129766.8
2428,183684.46666666667
2429,117358.33333333333
2430,132146.66666666666
2431,123250.0
2432,138696.66666666666
2433,143928.33333333334
2434,141323.33333333334
2435,147710.0
2436,114993.53333333334
2437,119364.33333333333
2438,128824.56666666667
2439,112440.0
2440,119730.0
2441,105030.0
2442,113516.83333333333
2443,126584.03333333334
2444,131407.73333333334
2445,98792.5
2446,137290.0
2447,175783.8
2448,143760.0
2449,106506.66666666667
2450,145860.0
2451,135573.33333333334
2452,210777.0
2453,98636.66666666667
2454,135564.43333333332
2455,123064.46666666666
2456,129413.33333333333
2457,122930.96666666666
2458,118335.0
2459,112626.0
2460,129363.33333333333
2461,113786.66666666667
2462,130530.0
2463,113841.96666666666
2464,148396.66666666666
2465,124186.66666666667
2466,111950.0
2467,138938.33333333334
2468,97833.33333333333
2469,87569.2
2470,194952.63333333333
2471,176126.66666666666
2472,167673.33333333334
2473,120554.46666666666
2474,105392.53333333334
2475,207630.96666666667
2476,116082.26666666666
2477,130286.66666666667
2478,158967.83333333334
2479,116755.3
2480,146826.1
2481,128486.96666666666
2482,133490.0
2483,120091.1
2484,129303.33333333333
2485,129348.33333333333
2486,150070.0
2487,213026.06666666668
2488,142698.33333333334
2489,154281.66666666666
2490,160516.66666666666
2491,102185.0
2492,194777.46666666667
2493,150301.16666666666
2494,164472.73333333334
2495,103364.16666666667
2496,234773.33333333334
2497,147276.66666666666
2498,128240.0
2499,100937.76666666666
2500,144001.66666666666
2501,134940.0
2502,145296.66666666666
2503,102273.33333333333
2504,178451.23333333334
2505,214314.26666666666
2506,248459.76666666666
2507,269225.7
2508,257819.3
2509,226273.0
2510,224613.4
2511,183311.73333333334
2512,211847.76666666666
2513,225133.33333333334
2514,259374.53333333333
2515,156731.0
2516,178244.96666666667
2517,138832.66666666666
2518,151096.16666666666
2519,226130.0
2520,205764.66666666666
2521,202230.66666666666
2522,227503.86666666667
2523,133578.33333333334
2524,145414.56666666668
2525,158483.33333333334
2526,137132.9
2527,123340.0
2528,131719.66666666666
2529,135506.66666666666
2530,132065.0
2531,252357.03333333333
2532,226437.66666666666
2533,207425.83333333334
2534,231348.16666666666
2535,279279.5333333333
2536,231591.16666666666
2537,224282.7
2538,182471.3
2539,183238.63333333333
2540,179755.06666666668
2541,180883.66666666666
2542,176980.16666666666
2543,130601.0
2544,121688.33333333333
2545,141646.66666666666
2546,138703.5
2547,131063.66666666667
2548,139293.8
2549,158965.83333333334
2550,311694.23333333334
2551,141938.33333333334
2552,123832.5
2553,87435.0
2554,105154.2
2555,115928.9
2556,112626.1
2557,111212.36666666667
2558,140276.66666666666
2559,140566.8
2560,154296.06666666668
2561,145586.66666666666
2562,155118.33333333334
2563,168845.0
2564,173813.33333333334
2565,158801.86666666667
2566,187405.0
2567,135711.06666666668
2568,193833.33333333334
2569,190164.13333333333
2570,125657.33333333333
2571,216120.0
2572,155425.33333333334
2573,212078.33333333334
2574,268893.3
2575,125875.0
2576,117013.33333333333
2577,150295.3
2578,94749.93333333333
2579,87716.6
2580,130801.83333333333
2581,128055.46666666666
2582,115936.66666666667
2583,274799.5333333333
2584,157277.13333333333
2585,206809.73333333334
2586,203229.6
2587,194869.26666666666
2588,140448.33333333334
2589,140358.23333333334
2590,210689.06666666668
2591,250397.1
2592,229355.76666666666
2593,255412.03333333333
2594,179896.66666666666
2595,201634.5
2596,329493.4
2597,201227.73333333334
2598,274297.3
2599,299339.5
2600,155042.0
2601,143354.66666666666
2602,89513.33333333333
2603,98390.0
2604,88871.66666666667
2605,96666.66666666667
2606,150613.23333333334
2607,180817.6
2608,202690.03333333333
2609,160154.46666666667
2610,109207.26666666666
2611,144266.66666666666
2612,151110.0
2613,129505.0
2614,130125.0
2615,147257.5
2616,149476.66666666666
2617,183523.33333333334
2618,186747.73333333334
2619,193573.76666666666
2620,187513.33333333334
2621,184981.33333333334
2622,183531.66666666666
2623,227728.0
2624,273434.63333333336
2625,283681.86666666664
2626,177640.0
2627,165613.33333333334
2628,417487.3333333333
2629,474075.43333333335
2630,347958.5333333333
2631,422437.4
2632,397939.63333333336
2633,297493.06666666665
2634,391401.23333333334
2635,155147.9
2636,196663.33333333334
2637,174645.0
2638,249844.76666666666
2639,177002.66666666666
2640,154443.5
2641,117946.66666666667
2642,187186.66666666666
2643,107666.0
2644,129205.0
2645,95756.66666666667
2646,93403.33333333333
2647,101015.7
2648,133233.33333333334
2649,144307.0
2650,139881.33333333334
2651,143151.66666666666
2652,421681.6
2653,265210.86666666664
2654,288600.36666666664
2655,371704.6
2656,325406.6
2657,327423.1
2658,275447.6666666667
2659,320137.5
2660,343563.26666666666
2661,337046.93333333335
2662,363613.3
2663,290593.1
2664,277099.3333333333
2665,325989.13333333336
2666,297624.3333333333
2667,168906.16666666666
2668,177491.7
2669,181159.1
2670,269092.0333333333
2671,180319.8
2672,188828.16666666666
2673,211020.5
2674,210107.7
2675,176623.63333333333
2676,187321.33333333334
2677,194699.4
2678,252513.73333333334
2679,299537.73333333334
2680,281133.1
2681,370298.1666666667
2682,306528.3
2683,511693.4
2684,302008.1
2685,344698.3
2686,270364.8333333333
2687,308913.3
2688,222629.46666666667
2689,218215.33333333334
2690,401203.93333333335
2691,200950.13333333333
2692,129261.66666666667
2693,189898.06666666668
2694,128468.33333333333
2695,199733.66666666666
2696,191250.83333333334
2697,196671.66666666666
2698,208305.0
2699,180070.0
2700,170381.1
2701,170026.0
2702,128963.33333333333
2703,119124.43333333333
2704,145758.33333333334
2705,129560.0
2706,119215.0
2707,128531.66666666667
2708,138378.33333333334
2709,104532.2
2710,129303.63333333333
2711,271824.8333333333
2712,351518.13333333336
2713,181591.33333333334
2714,151804.56666666668
2715,173943.33333333334
2716,160936.16666666666
2717,197675.0
2718,236082.4
2719,159440.8
2720,172375.0
2721,139015.0
2722,153596.66666666666
2723,149091.66666666666
2724,133746.66666666666
2725,133735.0
2726,139118.33333333334
2727,166567.6
2728,173680.0
2729,155738.33333333334
2730,143558.33333333334
2731,122903.33333333333
2732,126231.66666666667
2733,160685.0
2734,152183.33333333334
2735,132963.33333333334
2736,150221.66666666666
2737,125575.0
2738,132369.16666666666
2739,160811.66666666666
2740,136916.83333333334
2741,146498.33333333334
2742,162238.33333333334
2743,145485.0
2744,153018.33333333334
2745,141840.0
2746,136860.0
2747,155796.7
2748,134920.43333333332
2749,138646.66666666666
2750,135786.66666666666
2751,135500.0
2752,198526.66666666666
2753,144791.66666666666
2754,207489.4
2755,121370.0
2756,101632.36666666667
2757,88586.8
2758,97695.13333333333
2759,148226.66666666666
2760,136945.7
2761,158145.0
2762,139380.0
2763,186171.66666666666
2764,164568.13333333333
2765,248534.0
2766,135328.6
2767,86887.03333333334
2768,129928.6
2769,140638.33333333334
2770,138351.66666666666
2771,122591.66666666667
2772,121301.96666666666
2773,156245.83333333334
2774,137530.0
2775,128442.5
2776,142927.5
2777,129445.46666666666
2778,117343.33333333333
2779,143186.66666666666
2780,97212.5
2781,103072.66666666667
2782,101620.0
2783,104500.13333333333
2784,131540.0
2785,141045.83333333334
2786,80090.36666666667
2787,115450.0
2788,91021.46666666666
2789,155143.33333333334
2790,96215.13333333333
2791,116763.33333333333
2792,67993.33333333333
2793,155437.8
2794,102200.0
2795,115050.0
2796,98113.33333333333
2797,185949.3
2798,95210.36666666667
2799,121938.33333333333
2800,84420.0
2801,110337.43333333333
2802,140800.0
2803,140312.16666666666
2804,140785.26666666666
2805,109960.0
2806,94786.66666666667
2807,158621.66666666666
2808,149453.33333333334
2809,130915.0
2810,131021.1
2811,160171.66666666666
2812,139124.0
2813,163801.66666666666
2814,149911.66666666666
2815,118709.76666666666
2816,240343.33333333334
2817,177118.6
2818,136913.33333333334
2819,177136.56666666668
2820,148665.0
2821,124088.1
2822,169953.66666666666
2823,266842.7
2824,179573.33333333334
2825,164214.3
2826,129490.83333333333
2827,135398.33333333334
2828,234770.8
2829,197481.86666666667
2830,221968.7
2831,190012.03333333333
2832,246993.8
2833,289350.5
2834,209902.0
2835,223456.63333333333
2836,207064.5
2837,160484.56666666668
2838,155789.66666666666
2839,183947.83333333334
2840,189544.33333333334
2841,202480.0
2842,233050.03333333333
2843,151196.76666666666
2844,157975.13333333333
2845,124236.66666666667
2846,206747.5
2847,190171.66666666666
2848,195407.73333333334
2849,211635.33333333334
2850,264019.1
2851,223964.83333333334
2852,219626.33333333334
2853,241200.26666666666
2854,143536.66666666666
2855,196203.53333333333
2856,205894.33333333334
2857,190361.13333333333
2858,194406.3
2859,120976.5
2860,125660.0
2861,133241.23333333334
2862,200628.9
2863,127983.33333333333
2864,232593.8
2865,141263.33333333334
2866,134350.0
2867,94143.33333333333
2868,113985.0
2869,128388.33333333333
